# Time (s), ω1 (rad/s), ω2 (rad/s), ω3 (rad/s), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Vx (m/s), Vy (m/s), Vz (m/s), X (m), Y (m), Z (m), e0, e1, e2, e3
15.999379,1.120073,0.385943,0.015738,2.136699,0.718622,0.006751,1.069486,5.540499,-22.245284,-24.147187,106.797268,1169.703231,-0.018262,-0.753566,-0.657061,-0.007098
16.046099,1.206161,0.414700,0.016058,1.536447,0.508452,0.006947,1.126485,5.511682,-22.686497,-24.095831,107.055418,1168.653637,0.008418,-0.753929,-0.656873,0.003724
16.092819,1.262609,0.433122,0.016387,0.869167,0.276693,0.007156,1.167883,5.490763,-23.130032,-24.042169,107.312402,1167.583367,0.036713,-0.753620,-0.656090,0.015224
16.131692,1.284881,0.439902,0.016669,0.270593,0.070251,0.007325,1.189193,5.480009,-23.499202,-23.996315,107.525614,1166.677059,0.060954,-0.752791,-0.654933,0.025093
16.170565,1.283267,0.438470,0.016957,-0.357941,-0.145169,0.007474,1.197828,5.475676,-23.866836,-23.949878,107.738532,1165.756425,0.085339,-0.751433,-0.653310,0.035039
16.209438,1.256820,0.428554,0.017249,-1.004806,-0.365473,0.007593,1.193442,5.477941,-24.231268,-23.903358,107.951409,1164.821557,0.109390,-0.749579,-0.651251,0.044866
16.248310,1.205097,0.410057,0.017546,-1.655781,-0.585723,0.007670,1.176061,5.486792,-24.590860,-23.857261,108.164503,1163.872611,0.132619,-0.747303,-0.648820,0.054377
16.287183,1.128250,0.383090,0.017845,-2.294440,-0.800285,0.007698,1.146089,5.502026,-24.944144,-23.812087,108.378066,1162.909805,0.154546,-0.744718,-0.646117,0.063375
16.326056,1.027101,0.347989,0.018144,-2.902860,-1.003079,0.007675,1.104287,5.523261,-25.289968,-23.768311,108.592339,1161.933408,0.174711,-0.741969,-0.643268,0.071670
16.364929,0.903186,0.305334,0.018441,-3.462562,-1.187912,0.007600,1.051719,5.549957,-25.627619,-23.726374,108.807546,1160.943725,0.192686,-0.739223,-0.640419,0.079088
16.403802,0.758754,0.255940,0.018734,-3.955568,-1.348838,0.007479,0.989691,5.581455,-25.956907,-23.686668,109.023887,1159.941080,0.208090,-0.736661,-0.637726,0.085470
16.442674,0.596723,0.200843,0.019022,-4.365432,-1.480507,0.007324,0.919668,5.617013,-26.278205,-23.649534,109.241533,1158.925792,0.220596,-0.734457,-0.635340,0.090678
16.481547,0.420608,0.141270,0.019303,-4.678102,-1.578449,0.007146,0.843212,5.655839,-26.592443,-23.615252,109.460628,1157.898156,0.229942,-0.732770,-0.633398,0.094603
16.520420,0.234414,0.078603,0.019578,-4.882525,-1.639269,0.006961,0.761938,5.697116,-26.901047,-23.584041,109.681282,1156.858419,0.235930,-0.731728,-0.632012,0.097159
16.559293,0.042510,0.014332,0.019845,-4.970946,-1.660729,0.006786,0.677493,5.740008,-27.205847,-23.556057,109.903575,1155.806767,0.238437,-0.731420,-0.631254,0.098292
16.598166,-0.150498,-0.049988,0.020106,-4.938913,-1.641735,0.006634,0.591562,5.783659,-27.508945,-23.531389,110.127552,1154.743307,0.237410,-0.731881,-0.631156,0.097975
16.637038,-0.339891,-0.112781,0.020361,-4.785075,-1.582257,0.006519,0.505900,5.827180,-27.812566,-23.510062,110.353227,1153.668062,0.232872,-0.733099,-0.631705,0.096214
16.675911,-0.520954,-0.172488,0.020613,-4.510871,-1.483200,0.006450,0.422355,5.869634,-28.118896,-23.492029,110.580576,1152.580969,0.224924,-0.735008,-0.632843,0.093045
16.714784,-0.689078,-0.227601,0.020863,-4.120229,-1.346298,0.006433,0.342908,5.910014,-28.429920,-23.477172,110.809538,1151.481882,0.213742,-0.737495,-0.634472,0.088535
16.753657,-0.839853,-0.276697,0.021114,-3.619384,-1.174036,0.006468,0.269674,5.947249,-28.747264,-23.465289,111.040013,1150.370587,0.199583,-0.740411,-0.636461,0.082787
16.792530,-0.969152,-0.318461,0.021367,-3.016898,-0.969644,0.006550,0.204876,5.980211,-29.072065,-23.456097,111.271856,1149.246813,0.182781,-0.743583,-0.638662,0.075935
16.831403,-1.073232,-0.351719,0.021623,-2.323913,-0.737168,0.006669,0.150782,6.007750,-29.404864,-23.449223,111.504878,1148.110259,0.163750,-0.746827,-0.640915,0.068144
16.870275,-1.148841,-0.375474,0.021885,-1.554574,-0.481594,0.006812,0.109594,6.028749,-29.745553,-23.444208,111.738848,1146.960612,0.142977,-0.749966,-0.643068,0.059615
16.909148,-1.193340,-0.388942,0.022153,-0.726507,-0.208985,0.006961,0.083310,6.042197,-30.093379,-23.440511,111.973490,1145.797580,0.121014,-0.752842,-0.644986,0.050573
16.948021,-1.204849,-0.391597,0.022426,0.138844,0.073432,0.007098,0.073556,6.047269,-30.447018,-23.437518,112.208494,1144.620908,0.098466,-0.755336,-0.646567,0.041267
16.986894,-1.182396,-0.383217,0.022705,1.016227,0.357291,0.007206,0.081437,6.043407,-30.804723,-23.434565,112.443524,1143.430403,0.075974,-0.757372,-0.647744,0.031964
17.025767,-1.126058,-0.363922,0.022986,1.877116,0.633287,0.007270,0.107402,6.030382,-31.164526,-23.430954,112.678225,1142.225946,0.054194,-0.758923,-0.648498,0.022935
17.064639,-1.037065,-0.334209,0.023269,2.690828,0.891558,0.007282,0.151164,6.008340,-31.524476,-23.425986,112.912243,1141.007493,0.033768,-0.760013,-0.648849,0.014449
17.103512,-0.917859,-0.294960,0.023552,3.426188,1.122240,0.007240,0.211681,5.977811,-31.882880,-23.418985,113.145237,1139.775073,0.015305,-0.760710,-0.648855,0.006763
17.142385,-0.772073,-0.247430,0.023831,4.053487,1.316102,0.007149,0.287193,5.939684,-32.238507,-23.409334,113.376893,1138.528772,-0.000650,-0.761110,-0.648599,0.000106
17.181258,-0.604435,-0.193212,0.024107,4.546433,1.465163,0.007022,0.375322,5.895164,-32.590717,-23.396493,113.606938,1137.268713,-0.013638,-0.761327,-0.648178,-0.005324
17.220131,-0.420601,-0.134174,0.024377,4.883817,1.563205,0.006874,0.473187,5.845711,-32.939502,-23.380026,113.835152,1135.995030,-0.023300,-0.761471,-0.647687,-0.009374
17.259003,-0.226932,-0.072388,0.024641,5.050656,1.606106,0.006726,0.577540,5.792968,-33.285429,-23.359619,114.061373,1134.707848,-0.029396,-0.761635,-0.647204,-0.011936
17.297876,-0.030239,-0.010042,0.024900,5.038756,1.591982,0.006596,0.684886,5.738706,-33.629490,-23.335085,114.285509,1133.407259,-0.031810,-0.761881,-0.646783,-0.012958
17.336749,0.162482,0.050648,0.025155,4.846741,1.521150,0.006500,0.791596,5.684761,-33.972899,-23.306379,114.507536,1132.093312,-0.030556,-0.762232,-0.646442,-0.012439
17.375622,0.344308,0.107517,0.025406,4.479739,1.395991,0.006450,0.894014,5.632985,-34.316845,-23.273596,114.727502,1130.766010,-0.025779,-0.762672,-0.646168,-0.010432
17.411677,0.497448,0.155070,0.025638,3.992574,1.235021,0.006449,0.982040,5.588486,-34.637160,-23.239750,114.929784,1129.522951,-0.018431,-0.763118,-0.645938,-0.007336
17.447732,0.630687,0.196115,0.025872,3.377702,1.035670,0.006490,1.060578,5.548789,-34.959142,-23.202893,115.130544,1128.268313,-0.008589,-0.763541,-0.645682,-0.003178
17.475509,0.717023,0.222482,0.026053,2.827712,0.859609,0.006546,1.113036,5.522281,-35.208345,-23.172686,115.284296,1127.293787,0.000453,-0.763809,-0.645431,0.000650
17.503286,0.787278,0.243726,0.026235,2.221707,0.667441,0.006617,1.157379,5.499882,-35.458350,-23.141133,115.437368,1126.312327,0.010541,-0.763995,-0.645107,0.004927
17.531063,0.840046,0.259449,0.026420,1.570621,0.462737,0.006698,1.192762,5.482021,-35.708812,-23.108470,115.589880,1125.323915,0.021447,-0.764076,-0.644691,0.009560
17.558841,0.874243,0.269357,0.026607,0.886742,0.249443,0.006781,1.218519,5.469037,-35.959254,-23.074956,115.741963,1124.328544,0.032927,-0.764034,-0.644166,0.014445
17.586618,0.889144,0.273271,0.026797,0.183614,0.031847,0.006859,1.234191,5.461163,-36.209105,-23.040867,115.893756,1123.326224,0.044725,-0.763861,-0.643529,0.019475
17.609549,0.886653,0.271939,0.026955,-0.400959,-0.147786,0.006914,1.239359,5.458600,-36.414471,-23.012492,116.018947,1122.493568,0.054516,-0.763621,-0.642919,0.023657
17.632479,0.870802,0.266516,0.027114,-0.980017,-0.324566,0.006958,1.237489,5.459605,-36.618657,-22.984081,116.144121,1121.656216,0.064196,-0.763301,-0.642239,0.027798
17.655410,0.841821,0.257097,0.027274,-1.544660,-0.495779,0.006988,1.228692,5.464122,-36.821334,-22.955791,116.269359,1120.814198,0.073618,-0.762913,-0.641501,0.031836
17.678341,0.800142,0.243842,0.027434,-2.085908,-0.658715,0.007003,1.213190,5.472039,-37.022218,-22.927781,116.394739,1119.967552,0.082640,-0.762475,-0.640719,0.035710
17.701271,0.746406,0.226971,0.027595,-2.594886,-0.810728,0.007000,1.191315,5.483188,-37.221084,-22.900201,116.520338,1119.116323,0.091125,-0.762007,-0.639910,0.039362
17.733007,0.653735,0.198186,0.027817,-3.230255,-0.998443,0.006970,1.151345,5.503537,-37.492729,-22.862998,116.694660,1117.930755,0.101751,-0.761354,-0.638785,0.043949
17.764743,0.542419,0.163933,0.028037,-3.766551,-1.154384,0.006911,1.101441,5.528928,-37.760130,-22.827227,116.869711,1116.736633,0.110808,-0.760758,-0.637705,0.047876
17.796479,0.415895,0.125302,0.028255,-4.185792,-1.273495,0.006832,1.043313,5.558494,-38.023527,-22.793176,117.045637,1115.534090,0.118047,-0.760284,-0.636725,0.051034
17.828215,0.278114,0.083528,0.028470,-4.473811,-1.351959,0.006741,0.978889,5.591258,-38.283508,-22.761075,117.222554,1114.323244,0.123273,-0.759992,-0.635895,0.053338
17.859951,0.133411,0.039943,0.028683,-4.620769,-1.387332,0.006649,0.910259,5.626161,-38.540940,-22.731090,117.400548,1113.104190,0.126358,-0.759925,-0.635251,0.054728
17.891687,-0.013638,-0.004065,0.028893,-4.621481,-1.378613,0.006566,0.839618,5.662089,-38.796886,-22.703320,117.579668,1111.876993,0.127236,-0.760110,-0.634816,0.055173
17.929381,-0.184914,-0.054959,0.029139,-4.432090,-1.311698,0.006491,0.756209,5.704519,-39.100556,-22.673251,117.793898,1110.408865,0.125418,-0.760665,-0.634575,0.054474
17.967075,-0.345266,-0.102219,0.029382,-4.044119,-1.186658,0.006451,0.676909,5.744873,-39.405673,-22.646261,118.009694,1108.929270,0.120623,-0.761554,-0.634607,0.052489
18.004769,-0.487504,-0.143760,0.029625,-3.474583,-1.009459,0.006450,0.605380,5.781292,-39.713868,-22.622125,118.226943,1107.438121,0.113109,-0.762711,-0.634858,0.049326
18.042463,-0.605235,-0.177765,0.029869,-2.748734,-0.788394,0.006485,0.545045,5.812041,-40.026274,-22.600484,118.445463,1105.935277,0.103255,-0.764042,-0.635248,0.045143
18.080157,-0.693161,-0.202770,0.030115,-1.899269,-0.533794,0.006546,0.498923,5.835586,-40.343389,-22.580858,118.665011,1104.420569,0.091547,-0.765445,-0.635691,0.040144
18.117851,-0.747345,-0.217733,0.030363,-0.965444,-0.257708,0.006618,0.469458,5.850691,-40.665050,-22.562663,118.885290,1102.893819,0.078552,-0.766818,-0.636102,0.034573
18.155545,-0.765433,-0.222092,0.030613,0.008123,0.026494,0.006686,0.458333,5.856500,-40.990510,-22.545238,119.105966,1101.354870,0.064900,-0.768078,-0.636412,0.028701
18.193238,-0.746827,-0.215807,0.030867,0.973164,0.304659,0.006735,0.466319,5.852623,-41.318605,-22.527872,119.326678,1099.803598,0.051249,-0.769171,-0.636576,0.022812
18.230932,-0.692782,-0.199374,0.031121,1.880077,0.562546,0.006754,0.493178,5.839180,-41.647992,-22.509847,119.547063,1098.239931,0.038255,-0.770072,-0.636573,0.017190
18.268626,-0.606403,-0.173815,0.031375,2.680788,0.786668,0.006737,0.537631,5.816819,-41.977397,-22.490472,119.766770,1096.663843,0.026530,-0.770792,-0.636413,0.012106
18.306320,-0.492533,-0.140634,0.031628,3.331881,0.965171,0.006689,0.597411,5.786690,-42.305829,-22.469123,119.985483,1095.075354,0.016617,-0.771364,-0.636122,0.007798
18.344014,-0.357515,-0.101735,0.031879,3.797636,1.088668,0.006619,0.669395,5.750373,-42.632728,-22.445280,120.202937,1093.474514,0.008955,-0.771832,-0.635738,0.004462
18.381708,-0.208852,-0.059322,0.032127,4.052555,1.150898,0.006539,0.749791,5.709791,-42.957989,-22.418551,120.418936,1091.861384,0.003855,-0.772245,-0.635300,0.002239
18.412016,-0.085004,-0.024278,0.032325,4.095050,1.154541,0.006479,0.817663,5.675521,-43.218517,-22.394801,120.591472,1090.555453,0.001732,-0.772560,-0.634928,0.001315
18.442325,0.037904,0.010248,0.032520,3.991199,1.117053,0.006429,0.885920,5.641055,-43.478419,-22.368982,120.762964,1089.241635,0.001392,-0.772872,-0.634550,0.001173
18.472633,0.155492,0.043036,0.032714,3.745270,1.040237,0.006395,0.952242,5.607566,-43.737968,-22.341119,120.933423,1087.919947,0.002790,-0.773184,-0.634165,0.001795
18.502941,0.263587,0.072938,0.032908,3.366714,0.927321,0.006380,1.014390,5.576191,-43.997392,-22.311302,121.102896,1086.590394,0.005816,-0.773488,-0.633769,0.003136
18.533249,0.358374,0.098927,0.033101,2.869839,0.782834,0.006384,1.070277,5.547985,-44.256817,-22.279692,121.271464,1085.252979,0.010303,-0.773772,-0.633352,0.005127
18.563558,0.436538,0.120128,0.033295,2.273348,0.612445,0.006403,1.118055,5.523888,-44.516221,-22.246507,121.439237,1083.907701,0.016034,-0.774022,-0.632902,0.007672
18.593866,0.495392,0.135855,0.033490,1.599770,0.422777,0.006434,1.156188,5.504678,-44.775421,-22.212016,121.606352,1082.554563,0.022748,-0.774222,-0.632408,0.010658
18.624174,0.532984,0.145633,0.033685,0.874769,0.221196,0.006470,1.183516,5.490944,-45.034089,-22.176532,121.772966,1081.193576,0.030150,-0.774364,-0.631861,0.013957
18.654482,0.548173,0.149219,0.033882,0.126322,0.015559,0.006504,1.199307,5.483059,-45.291790,-22.140392,121.939252,1079.824763,0.037924,-0.774442,-0.631259,0.017430
18.684791,0.540692,0.146614,0.034079,-0.616252,-0.186061,0.006528,1.203295,5.481159,-45.548048,-22.103953,122.105390,1078.448160,0.045745,-0.774464,-0.630607,0.020934
18.715099,0.511166,0.138059,0.034277,-1.323438,-0.375696,0.006539,1.195690,5.485138,-45.802421,-22.067569,122.271561,1077.063817,0.053291,-0.774443,-0.629917,0.024323
18.745407,0.461104,0.124035,0.034475,-1.966771,-0.545828,0.006534,1.177174,5.494653,-46.054569,-22.031584,122.437936,1075.671798,0.060256,-0.774402,-0.629209,0.027464
18.780425,0.380790,0.101939,0.034704,-2.596528,-0.709345,0.006508,1.143674,5.511790,-46.342906,-21.990915,122.630627,1074.054029,0.067220,-0.774369,-0.628398,0.030619
18.815442,0.281031,0.074857,0.034931,-3.072180,-0.829382,0.006465,1.099469,5.534361,-46.628120,-21.951613,122.824017,1072.426218,0.072681,-0.774394,-0.627632,0.033112
18.850459,0.167699,0.044424,0.035157,-3.368260,-0.899966,0.006412,1.047462,5.560896,-46.910658,-21.914006,123.018272,1070.788469,0.076371,-0.774520,-0.626945,0.034820
18.885477,0.047382,0.012435,0.035380,-3.469630,-0.918026,0.006359,0.990936,5.589729,-47.191281,-21.878309,123.213501,1069.140862,0.078123,-0.774779,-0.626361,0.035664
18.920494,-0.073000,-0.019262,0.035602,-3.372431,-0.883559,0.006314,0.933374,5.619094,-47.470945,-21.844620,123.409754,1067.483449,0.077884,-0.775184,-0.625893,0.035616
18.955511,-0.186592,-0.048869,0.035823,-3.084323,-0.799525,0.006284,0.878277,5.647210,-47.750650,-21.812913,123.607019,1065.816245,0.075712,-0.775731,-0.625535,0.034699
18.990529,-0.287015,-0.074729,0.036042,-2.624519,-0.670593,0.006272,0.828973,5.672371,-48.031275,-21.783044,123.805222,1064.139233,0.071773,-0.776395,-0.625269,0.032982
19.025546,-0.368721,-0.095430,0.036262,-2.021071,-0.506479,0.006277,0.788447,5.693050,-48.313449,-21.754756,124.004231,1062.452369,0.066332,-0.777142,-0.625065,0.030581
19.060564,-0.427310,-0.109911,0.036482,-1.311029,-0.317579,0.006293,0.759173,5.707993,-48.597469,-21.727696,124.203868,1060.755591,0.059736,-0.777930,-0.624888,0.027648
19.095581,-0.459793,-0.117511,0.036703,-0.537870,-0.115667,0.006314,0.742954,5.716292,-48.883289,-21.701437,124.403913,1059.048835,0.052393,-0.778716,-0.624704,0.024365
19.130598,-0.464781,-0.117996,0.036924,0.250940,0.086784,0.006330,0.740799,5.717445,-49.170566,-21.675501,124.604124,1057.332044,0.044746,-0.779466,-0.624487,0.020929
19.165616,-0.442580,-0.111566,0.037146,1.006752,0.277337,0.006335,0.752842,5.711388,-49.458770,-21.649390,124.804249,1055.605174,0.037248,-0.780159,-0.624217,0.017547
19.200633,-0.395175,-0.098842,0.037368,1.682794,0.444379,0.006327,0.778322,5.698514,-49.747305,-21.622619,125.004041,1053.868205,0.030331,-0.780785,-0.623888,0.014414
19.235651,-0.326111,-0.080827,0.037589,2.237286,0.577894,0.006303,0.815630,5.679644,-50.035636,-21.594743,125.203274,1052.121134,0.024383,-0.781347,-0.623501,0.011710
19.270668,-0.240266,-0.058841,0.037809,2.636338,0.670146,0.006268,0.862416,5.655979,-50.323377,-21.565386,125.401757,1050.363975,0.019720,-0.781855,-0.623065,0.009581
19.305685,-0.143532,-0.034425,0.038028,2.856347,0.716202,0.006229,0.915743,5.629013,-50.610329,-21.534266,125.599350,1048.596755,0.016568,-0.782322,-0.622591,0.008134
19.340703,-0.042424,-0.009237,0.038245,2.885676,0.714265,0.006190,0.972296,5.600433,-50.896457,-21.501213,125.795964,1046.819501,0.015052,-0.782760,-0.622087,0.007430
19.369059,0.038053,0.010578,0.038420,2.770111,0.678419,0.006165,1.018068,5.577318,-51.127599,-21.472990,125.954442,1045.372989,0.015034,-0.783099,-0.621662,0.007413
19.397415,0.113557,0.028968,0.038595,2.536730,0.614233,0.006147,1.061859,5.555224,-51.358288,-21.443493,126.112278,1043.919928,0.016053,-0.783424,-0.621221,0.007873
19.425772,0.180907,0.045176,0.038769,2.197326,0.525156,0.006137,1.101963,5.535015,-51.588539,-21.412803,126.269511,1042.460332,0.018022,-0.783733,-0.620765,0.008771
19.454128,0.237320,0.058556,0.038943,1.768331,0.415689,0.006134,1.136863,5.517461,-51.818325,-21.381047,126.426207,1040.994214,0.020811,-0.784024,-0.620291,0.010051
19.482484,0.280533,0.068606,0.039117,1.270100,0.291186,0.006137,1.165292,5.503204,-52.047559,-21.348389,126.582451,1039.521587,0.024258,-0.784294,-0.619797,0.011640
19.510841,0.308908,0.074982,0.039291,0.726018,0.157601,0.006143,1.186296,5.492724,-52.276102,-21.315030,126.738344,1038.042469,0.028177,-0.784541,-0.619281,0.013453
19.539197,0.321502,0.077515,0.039465,0.161453,0.021218,0.006148,1.199278,5.486323,-52.503776,-21.281187,126.893996,1036.556882,0.032363,-0.784766,-0.618746,0.015396
19.567553,0.318107,0.076216,0.039640,-0.397391,-0.111636,0.006150,1.204017,5.484110,-52.730394,-21.247093,127.049527,1035.064854,0.036604,-0.784974,-0.618193,0.017373
19.595909,0.299253,0.071272,0.039814,-0.924678,-0.234884,0.006146,1.200678,5.485998,-52.955794,-21.212981,127.205053,1033.566417,0.040692,-0.785171,-0.617630,0.019286
19.633991,0.251881,0.059536,0.040048,-1.541030,-0.375684,0.006131,1.184484,5.494475,-53.256403,-21.167526,127.414108,1031.544061,0.045600,-0.785438,-0.616870,0.021595
19.672072,0.183750,0.043134,0.040281,-2.006726,-0.478220,0.006104,1.157000,5.508671,-53.554607,-21.122912,127.623599,1029.510303,0.049469,-0.785733,-0.616128,0.023433
19.710153,0.101359,0.023680,0.040513,-2.284949,-0.535015,0.006071,1.121399,5.526971,-53.850683,-21.079510,127.833715,1027.465232,0.051989,-0.786083,-0.615425,0.024651
19.739915,0.031931,0.007527,0.040693,-2.358441,-0.545307,0.006045,1.090363,5.542888,-54.080947,-21.046594,127.998441,1025.859128,0.052899,-0.786408,-0.614913,0.025112
19.769676,-0.037753,-0.008484,0.040873,-2.303300,-0.525893,0.006021,1.058618,5.559151,-54.310582,-21.014617,128.163648,1024.246182,0.052842,-0.786783,-0.614437,0.025122
19.799438,-0.103938,-0.023497,0.041051,-2.124858,-0.478683,0.006002,1.028099,5.574776,-54.539927,-20.983571,128.329332,1022.626406,0.051845,-0.787207,-0.613997,0.024691
19.829199,-0.163122,-0.036733,0.041230,-1.835129,-0.407067,0.005988,1.000641,5.588832,-54.769290,-20.953392,128.495460,1020.999806,0.049980,-0.787674,-0.613586,0.023851
19.858961,-0.212243,-0.047530,0.041408,-1.452122,-0.315708,0.005980,0.977888,5.600485,-54.998909,-20.923964,128.661973,1019.366375,0.047366,-0.788173,-0.613198,0.022655
19.888722,-0.248853,-0.055383,0.041586,-0.998840,-0.210263,0.005977,0.961197,5.609048,-55.228924,-20.895126,128.828787,1017.726106,0.044163,-0.788693,-0.612822,0.021177
19.918483,-0.271252,-0.059965,0.041764,-0.501970,-0.097054,0.005975,0.951563,5.614018,-55.459367,-20.866681,128.995804,1016.078984,0.040554,-0.789220,-0.612448,0.019501
19.948245,-0.278571,-0.061145,0.041942,0.009628,0.017298,0.005972,0.949570,5.615102,-55.690175,-20.838411,129.162912,1014.424998,0.036743,-0.789743,-0.612068,0.017724
19.978006,-0.270809,-0.058986,0.042119,0.506555,0.126251,0.005967,0.955356,5.612232,-55.921211,-20.810083,129.329992,1012.764139,0.032939,-0.790254,-0.611674,0.015942
20.012646,-0.243970,-0.052612,0.042326,1.029082,0.238217,0.005955,0.971456,5.604137,-56.190170,-20.776740,129.524270,1010.822408,0.028789,-0.790824,-0.611193,0.013992
20.047285,-0.200609,-0.042749,0.042532,1.454051,0.326468,0.005937,0.996454,5.591530,-56.458922,-20.742679,129.718187,1008.871364,0.025210,-0.791367,-0.610685,0.012303
20.081924,-0.144684,-0.030331,0.042737,1.750210,0.384924,0.005913,1.028464,5.575371,-56.727227,-20.707625,129.911602,1006.911017,0.022435,-0.791881,-0.610150,0.010990
20.116564,-0.081045,-0.016460,0.042941,1.897158,0.410078,0.005888,1.065089,5.556882,-56.994922,-20.671374,130.104414,1004.941387,0.020626,-0.792372,-0.609592,0.010131
20.144893,-0.026998,-0.004856,0.043108,1.900500,0.405327,0.005868,1.096584,5.540990,-57.213333,-20.640756,130.261612,1003.323659,0.019922,-0.792757,-0.609120,0.009797
20.173222,0.025664,0.006300,0.043274,1.800574,0.378792,0.005851,1.127827,5.525236,-57.431242,-20.609245,130.418361,1001.699750,0.019918,-0.793130,-0.608634,0.009797
20.201552,0.074115,0.016420,0.043439,1.605060,0.332644,0.005836,1.157335,5.510374,-57.648621,-20.576870,130.574674,1000.069675,0.020577,-0.793491,-0.608137,0.010114
20.229881,0.115819,0.024991,0.043605,1.326832,0.270088,0.005825,1.183757,5.497090,-57.865432,-20.543700,130.730587,998.433450,0.021825,-0.793840,-0.607627,0.010716
20.258211,0.148669,0.031605,0.043769,0.983198,0.195162,0.005817,1.205938,5.485967,-58.081619,-20.509839,130.886153,996.791091,0.023560,-0.794178,-0.607106,0.011555
20.286540,0.171098,0.035974,0.043934,0.594882,0.112492,0.005810,1.222992,5.477456,-58.297112,-20.475421,131.041440,995.142618,0.025654,-0.794504,-0.606573,0.012570
20.314870,0.182159,0.037949,0.044099,0.184815,0.027016,0.005804,1.234342,5.471846,-58.511825,-20.440599,131.196526,993.488051,0.027965,-0.794822,-0.606031,0.013694
20.343199,0.181577,0.037522,0.044263,-0.223177,-0.056303,0.005796,1.239748,5.469257,-58.725675,-20.405540,131.351497,991.827413,0.030340,-0.795133,-0.605480,0.014854
20.371529,0.169743,0.034822,0.044427,-0.605745,-0.132761,0.005787,1.239320,5.469632,-58.938597,-20.370412,131.506436,990.160729,0.032631,-0.795442,-0.604926,0.015978
20.411131,0.136393,0.027738,0.044656,-1.057580,-0.220335,0.005768,1.229828,5.474668,-59.234642,-20.321488,131.723130,987.820762,0.035429,-0.795882,-0.604152,0.017360
20.450733,0.087759,0.017758,0.044884,-1.370036,-0.277637,0.005745,1.211994,5.483929,-59.528892,-20.273115,131.940111,985.469108,0.037469,-0.796343,-0.603389,0.018383
20.482433,0.041979,0.008567,0.045066,-1.498326,-0.298228,0.005725,1.193741,5.493352,-59.763308,-20.234978,132.114100,983.578299,0.038405,-0.796738,-0.602794,0.018866
20.514134,-0.006020,-0.000905,0.045247,-1.510739,-0.295607,0.005706,1.173887,5.503576,-59.996934,-20.197450,132.288403,981.680073,0.038654,-0.797159,-0.602216,0.019017
20.545834,-0.052590,-0.009938,0.045427,-1.409635,-0.270959,0.005688,1.154293,5.513656,-60.229992,-20.160552,132.463031,979.774450,0.038214,-0.797608,-0.601655,0.018832
20.577535,-0.094291,-0.017877,0.045608,-1.205827,-0.227081,0.005672,1.136748,5.522683,-60.462692,-20.124247,132.637963,977.861446,0.037131,-0.798082,-0.601110,0.018331
20.609235,-0.128137,-0.024173,0.045787,-0.917684,-0.168128,0.005659,1.122842,5.529849,-60.695203,-20.088444,132.813154,975.941068,0.035499,-0.798576,-0.600576,0.017559
20.640935,-0.151824,-0.028427,0.045966,-0.569676,-0.099269,0.005648,1.113846,5.534513,-60.927626,-20.053007,132.988534,974.013320,0.033450,-0.799082,-0.600048,0.016578
20.672636,-0.163901,-0.030417,0.046145,-0.190396,-0.026256,0.005638,1.110615,5.536240,-61.159991,-20.017765,133.164016,972.078206,0.031143,-0.799594,-0.599520,0.015466
20.704336,-0.163858,-0.030104,0.046324,0.189759,0.045052,0.005627,1.113532,5.534840,-61.392261,-19.982528,133.339504,970.135727,0.028753,-0.800104,-0.598987,0.014308
20.736037,-0.152148,-0.027632,0.046502,0.541020,0.109153,0.005614,1.122492,5.530369,-61.624353,-19.947102,133.514897,968.185887,0.026451,-0.800608,-0.598445,0.013189
20.774337,-0.124413,-0.022209,0.046717,0.888932,0.170317,0.005595,1.140527,5.521307,-61.904376,-19.903787,133.726551,965.820285,0.024015,-0.801203,-0.597776,0.012000
20.812637,-0.085510,-0.014876,0.046931,1.118578,0.208031,0.005574,1.164710,5.509128,-62.183796,-19.859657,133.937793,963.443969,0.022169,-0.801781,-0.597089,0.011098
20.844326,-0.048452,-0.008055,0.047107,1.202827,0.219243,0.005556,1.187617,5.497586,-62.414407,-19.822390,134.112187,961.469814,0.021200,-0.802246,-0.596507,0.010625
20.876014,-0.010328,-0.001173,0.047283,1.186865,0.212226,0.005539,1.211467,5.485574,-62.644425,-19.784378,134.286206,959.488361,0.020776,-0.802701,-0.595913,0.010423
